163,90,214,144,1
164.59,92.161,212.4,142.79,0.76975
162.37,96.266,210.13,146.84,0.83793
158.98,97.788,209.18,150.95,0.90195
159.8,100.74,201.84,145.27,0.58233
157.05,100.75,198.49,144.63,0.57174
156.92,97.692,196.45,139.57,0.51893
153.29,91.744,196.39,137.39,0.60087
149.77,87.926,198.41,139.42,0.90012
151.26,89.28,198.07,138.93,0.86344
149.27,90.244,193.76,137.44,0.70745
141.41,88.551,189.42,139.53,0.7892
136.2,91.745,184.4,142.94,0.75463
129.53,93.726,178.33,145.58,0.74207
125.66,93.273,174.05,144.72,0.76943
124.92,90.36,173.9,142.38,0.74853
123.25,85.807,176.26,142.08,0.76206
124.58,83.416,179.09,141.28,0.73604
127.13,83.114,182.83,142.22,0.71804
129.35,84.609,184.58,143.25,0.74664
131.6,87.434,186.55,145.77,0.75108
131.22,90.435,186.14,148.73,0.66471
130.94,91.347,186.24,150.07,0.67874
132.54,91.618,187.68,150.17,0.60048
133.17,94.231,187.5,151.9,0.66272
134.14,95.49,187.68,152.33,0.68263
132.87,93.08,187.93,151.56,0.66782
135.48,88.249,190.14,146.3,0.69698
137.71,82.913,192.14,140.7,0.70024
143.11,77.487,197.64,135.35,0.63567
146.79,74.998,201.29,132.83,0.73959
151.24,74.287,205.58,131.95,0.71349
155.83,73.226,211.33,132.14,0.6701
159.62,73.171,215.25,132.23,0.56561
162.36,74.889,217.97,133.95,0.62149
163.41,78.299,217.85,136.09,0.62825
162.13,79.274,216.52,137.02,0.67735
160.44,77.689,215.48,136.15,0.63268
158.84,74.199,214.38,133.2,0.62098
155.24,72.152,210.64,130.98,0.56398
151.57,69.944,207.86,129.74,0.57445
148.15,72.607,203.61,131.51,0.57567
141.36,76.979,197.01,136.07,0.60237
135.15,80.82,191.2,140.35,0.62193
130.59,82.908,187.09,142.93,0.64003
126.38,81.777,183.91,142.91,0.6407
122.94,81.944,180.43,143.05,0.66439
121.06,82.313,179.96,144.95,0.69248
119.92,81.904,178.48,144.17,0.65853
120.59,79.347,179.38,141.87,0.66143
121.59,73.894,179.99,136.01,0.66745
123.28,70.22,181.12,131.73,0.68373
127.71,69.116,185.43,130.49,0.71971
131.13,72.121,188.24,132.85,0.66153
132.94,76.815,189.45,136.9,0.65267
135.63,82.69,191.61,142.19,0.67686
138.09,87.944,193.54,146.87,0.6605
141.42,91.648,196.78,150.46,0.77452
144.8,92.935,199.85,151.39,0.68809
147.75,90.063,203.24,148.99,0.6877
151.98,84.657,208.44,144.64,0.73066
155.05,77.865,211.76,138.12,0.7787
159.28,73.69,215.99,133.94,0.71558
160.23,70.762,217.03,131.12,0.73982
161.16,70.396,218.27,131.1,0.74943
161.14,76.937,217.53,136.87,0.71303
158.37,81.287,213.07,139.39,0.73757
157.36,82.889,211.36,140.22,0.75937
155.41,84.85,209.87,142.68,0.75278
155.89,86.503,210.04,144.01,0.77174
152.4,85.421,207.16,143.6,0.79245
151.88,82.716,206.6,140.83,0.75201
153.04,78.447,208.64,137.52,0.71674
153.83,78.178,209,136.78,0.71223
153.21,82.698,208.08,140.98,0.72107
151.07,87.398,206.18,145.92,0.65731
149.25,88.484,203.96,146.58,0.65977
149.09,89.098,204.22,147.64,0.6577
147.98,90.382,203.4,149.25,0.66687
146.45,90.702,202.21,149.92,0.65611
144.49,90.591,199.76,149.29,0.69405
141.21,88.161,195.89,146.22,0.65715
136.34,84.52,191.54,143.16,0.65081
134.96,81.741,190.46,140.69,0.61204
135.97,80.68,191.27,139.43,0.5939
133.55,85.272,189.48,144.71,0.58822
132.77,91.493,188,150.17,0.53911
135.08,94.583,190.04,152.96,0.52515
136.68,97.451,191.96,156.16,0.60596
137.84,100.98,193.7,160.32,0.6751
139.71,99.766,196.96,160.63,0.48573
141.91,93.507,199.45,154.68,0.46858
146.32,83.338,204.61,145.3,0.53045
150.27,78.658,207.06,138.98,0.60122
155.66,74.683,212,134.52,0.65906
160.36,73.673,216.82,133.65,0.64809
161.6,75.541,217.87,135.33,0.68298
163.31,78.521,218.86,137.53,0.64283
165.31,80.649,221,139.81,0.68371
167.35,81.637,222.69,140.42,0.65551
167.86,81.493,222.98,140.06,0.65727
167.92,81.2,222.8,139.49,0.62238
167.85,81.426,221.99,138.91,0.63502
167.69,81.041,222.3,139.04,0.63601
165.21,80.542,220.04,138.79,0.64618
163.56,78.169,218.85,136.91,0.64007
162.4,80.046,217.88,138.98,0.6232
159.14,84.811,214.3,143.39,0.63879
155.54,86.824,210.76,145.46,0.61162
152.08,87.11,207.38,145.83,0.59392
148.82,89.279,204.34,148.23,0.57483
144.53,91.569,200.66,151.2,0.59075
140.21,90.337,195.96,149.55,0.60728
140.32,86.597,195.72,145.44,0.61664
141.35,83.814,196.66,142.56,0.58426
142.38,82.514,197.94,141.52,0.60475
143.03,82.326,198.13,140.84,0.56397
143.52,83.131,199.19,142.27,0.58636
142.41,83.623,198.22,142.91,0.58039
143.17,85.518,199.6,145.47,0.57107
144.09,87.889,201.11,148.49,0.59017
145.6,89.587,202.73,150.3,0.58488
148.18,89.169,204.47,148.97,0.56123
150.56,86.837,207.29,147.11,0.5585
152.43,83.594,209.53,144.28,0.55981
155.45,81.716,212.04,141.83,0.58025
159.1,79.347,216.5,140.36,0.51828
164.09,77.451,221.82,138.81,0.52235
