165,93,216,147
165.02,93.726,215.28,146.95
163.55,97.412,211.96,148.68
160,99.164,210.38,152.51
157.2,99.68,206.75,152.15
154.63,98.988,203.15,150.37
153.42,94.941,201.72,146.08
151.78,90.457,199.78,141.28
152.22,90.09,197.96,138.53
152.27,90.094,197.51,138
149.49,90.406,193.52,137.04
141.17,87.794,189.93,139.43
135.69,90.943,184.58,142.71
130.14,92.933,178.76,144.42
125.59,92.196,174.81,144.32
124.91,89.549,174.24,141.78
125,86.217,175.13,139.3
127.04,85.195,177.69,138.82
129.69,85.647,180.87,139.83
132.15,86.55,183.13,140.54
133.98,89.499,185.08,143.6
133.77,92.457,184.71,146.4
133.79,93.44,184.69,147.34
134.4,93.518,186.36,148.53
134.99,95.102,186.88,150.04
136.21,96.886,187.33,151.01
135.8,95.264,187.38,149.88
137.38,90.995,188.66,145.29
140.57,85.981,191.46,139.86
145.36,80.337,197.11,135.13
150.25,77.559,201.55,131.87
153.45,75.668,205.81,131.11
157.68,74.924,209.66,129.96
161.57,74.559,213.86,129.93
164.79,77.187,216.15,131.57
166.01,80.32,217.23,134.56
164.93,81.188,216,135.26
163.22,79.375,215.26,134.48
160.9,76.106,213.45,131.75
157.2,73.294,209.84,129.02
153.59,71.411,206.78,127.73
149.81,72.752,203.26,129.34
143.37,77.097,197.27,134.17
137.02,81.468,190.7,138.3
132.35,83.051,186.92,140.83
128.07,82.074,183.81,141.09
124.96,81.645,181.52,141.52
123.22,81.712,180.4,142.25
121.63,81.681,178.88,142.3
121.26,79.501,179.02,140.65
122.46,73.789,179.9,134.6
124.48,69.855,181.88,130.62
127.32,68.354,185.99,130.54
130.72,70.273,189.2,132.25
132.2,74.725,190.42,136.43
134.39,80.329,192.1,141.49
137.81,85.078,195.16,145.87
141.13,88.454,199.06,149.86
143.6,89.665,201.77,151.32
146.02,87.179,204.68,149.35
150.2,81.772,209.72,144.91
153.17,75.324,213.32,139.17
157,70.039,217.69,134.51
157.42,66.973,218.64,132
158.45,67.201,219.79,132.39
158.39,73.614,219.04,138.07
154.92,78.804,215.09,142.76
152.9,80.449,212.77,144.11
151.09,82.755,210.48,145.93
151.21,84.111,209.96,146.6
148.69,83.569,207.11,145.71
148.85,80.63,206.79,142.26
149.99,77.148,208,138.85
150.53,77.662,208.23,139.04
150.64,82.654,207.92,143.59
148.67,87.678,205.47,148.1
146.82,88.268,203.79,148.87
145.88,88.192,202.85,148.79
145.08,89.527,201.65,149.71
143.89,90.782,200.75,151.28
141.86,90.476,198.4,150.62
138.1,87.744,194.59,147.84
134.22,84.854,190.26,144.47
132.81,81.821,189.27,141.88
134.05,81.084,189.98,140.58
132.53,86.38,187.93,145.31
131.8,91.818,186.5,150
132.72,95.494,187.05,153.29
134.07,99.192,188.4,156.98
135.99,102.48,190.7,160.69
139.01,102.02,194.11,160.64
140.18,95.692,196.17,155.25
143.61,85.909,200.61,146.55
146.57,79.027,204.82,140.99
151.36,75.041,210.15,137.57
155.38,73.169,214.52,136.08
156.63,75.721,215.86,138.75
158.12,78.81,217.26,141.73
160.1,80.365,219.03,143.07
162.03,81.199,220.48,143.4
163.29,82.229,220.83,143.45
163.61,81.968,220.36,142.36
163.49,82.082,219.42,141.6
163.67,81.542,219.37,140.81
162.07,81.447,217.02,139.92
161.17,80.335,215.39,138.03
160.28,81.785,214.59,139.57
156.28,86.687,210.22,144.09
152.45,88.778,206.53,146.32
149.28,88.798,203.13,146.11
145.71,91.405,199.57,148.72
141.23,93.927,195.12,151.28
137.1,91.799,191.49,149.68
137.04,87.764,191.79,146.02
138.32,85.05,192.93,143.17
139.24,84.374,194.34,143.01
139.19,84.411,193.97,142.71
139.72,85.209,194.19,143.17
138.27,85.865,192.84,143.93
139.2,87.538,194.18,146.04
140.38,90.154,195.66,148.98
140.87,91.299,196.8,150.81
142.61,89.948,199.24,150.21
145.39,86.799,203.04,148.14
146.92,83.572,205.69,146.1
149.74,81.117,209.21,144.39
153.76,78.749,213.96,142.81
158.58,76.616,219.55,141.49
162.8,75.627,224.29,141.07
165,75.823,226.96,141.77
166.26,78.045,228.02,143.78
167.85,79.412,229.43,144.96
168.44,79.495,229.78,144.79
168.92,78.991,229.88,143.88
167.45,78.479,227.87,142.79
166.48,77.139,226.26,140.77
166.32,75.427,225.09,138
168.51,72.215,226.43,133.87
170.62,70.203,228.14,131.43
170.01,69.142,226.9,129.71
167.91,68.603,224.58,128.93
163.46,67.989,220.23,128.43
161.42,69.474,218.11,129.83
157.61,71.568,214.37,131.99
153.85,73.62,210.49,133.91
149.93,74.302,206.14,134.14
147.88,72.982,203.74,132.45
145.91,68.973,201.7,128.36
144.03,64.445,199.55,123.55
142.13,61.828,197.56,120.84
142,60.587,197.66,119.84
139.31,60.299,195.55,120.16
139.78,61.571,196.08,121.51
139.49,64.013,196.48,124.68
139.08,69.25,196.27,130.13
139.41,73.721,197.17,135.21
139.92,75.931,198.23,138.01
139.7,74.689,199.16,138
140.98,72.078,201.59,136.6
140.53,68.016,202.68,134.19
139.65,63.853,203.03,131.33
140.77,59.867,205.22,128.48
140.4,56.316,205.71,125.84
140.53,54.978,206.45,125.16
138.71,55.831,204.61,125.99
137.27,57.761,202.55,127.26
135.72,60.908,200.55,129.93
134.87,65.113,199.19,133.59
134.38,68.885,198.25,136.88
134.57,71.85,197.65,139.01
135.82,73.617,198.04,139.86
135.04,72.081,196.55,137.58
136.38,68.176,197.43,133.18
137.04,64.164,197.38,128.41
136.57,60.983,196.03,124.3
135.85,58.972,194.18,121.08
135.72,57.656,193.32,119
135.1,58.267,191.95,118.81
136.82,60.891,193.11,120.83
139.05,63.94,194.68,123.18
140.96,65.343,196.47,124.47
140.69,67.682,196.12,126.7
139.51,70.627,194.85,129.56
136.27,72.319,191.69,131.34
133.35,74.12,188.57,132.93
130.09,74.373,185.25,133.11
126.27,72.406,181.39,131.1
124.73,70.468,179.89,129.21
122.14,68.622,177.28,127.35
119.48,67.356,174.64,126.09
116.36,67.461,171.37,126.04
116.58,67.455,171.29,125.72
